City_ID,City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description
37,37,Bredasdorp,-34.5322,20.0403,72.81,85,100,2.64,"{'coord': {'lon': 20.0403, 'lat': -34.5322}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 72.81, 'feels_like': 73.78, 'temp_min': 72.81, 'temp_max': 72.81, 'pressure': 1010, 'humidity': 85, 'sea_level': 1010, 'grnd_level': 1002}, 'visibility': 10000, 'wind': {'speed': 2.64, 'deg': 109, 'gust': 3.04}, 'clouds': {'all': 100}, 'dt': 1674022208, 'sys': {'country': 'ZA', 'sunrise': 1674013525, 'sunset': 1674064462}, 'timezone': 7200, 'id': 1015776, 'name': 'Bredasdorp', 'cod': 200}",overcast clouds
38,38,Opuwo,-18.0607,13.84,67.91,82,100,1.97,"{'coord': {'lon': 13.84, 'lat': -18.0607}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 67.91, 'feels_like': 68.25, 'temp_min': 67.91, 'temp_max': 67.91, 'pressure': 1013, 'humidity': 82, 'sea_level': 1013, 'grnd_level': 888}, 'visibility': 10000, 'wind': {'speed': 1.97, 'deg': 209, 'gust': 4.41}, 'rain': {'1h': 0.53}, 'clouds': {'all': 100}, 'dt': 1674022208, 'sys': {'country': 'NA', 'sunrise': 1674016966, 'sunset': 1674063999}, 'timezone': 7200, 'id': 3354077, 'name': 'Opuwo', 'cod': 200}",light rain
39,39,Thompson,55.7435,-97.8558,-1.14,99,100,2.82,"{'coord': {'lon': -97.8558, 'lat': 55.7435}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -1.14, 'feels_like': -1.14, 'temp_min': -1.14, 'temp_max': -1.14, 'pressure': 1022, 'humidity': 99, 'sea_level': 1022, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 2.82, 'deg': 159, 'gust': 5.3}, 'clouds': {'all': 100}, 'dt': 1674022209, 'sys': {'country': 'CA', 'sunrise': 1674053261, 'sunset': 1674081329}, 'timezone': -21600, 'id': 6165406, 'name': 'Thompson', 'cod': 200}",overcast clouds
40,40,Corner Brook,48.9667,-57.9484,38.07,98,100,5.37,"{'coord': {'lon': -57.9484, 'lat': 48.9667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 38.07, 'feels_like': 33.91, 'temp_min': 38.07, 'temp_max': 38.07, 'pressure': 995, 'humidity': 98, 'sea_level': 995, 'grnd_level': 995}, 'visibility': 3942, 'wind': {'speed': 5.37, 'deg': 158, 'gust': 15.93}, 'clouds': {'all': 100}, 'dt': 1674021948, 'sys': {'country': 'CA', 'sunrise': 1674041889, 'sunset': 1674073542}, 'timezone': -12600, 'id': 5927969, 'name': 'Corner Brook', 'cod': 200}",overcast clouds
41,41,Luderitz,-26.6481,15.1594,66.15,85,87,2.68,"{'coord': {'lon': 15.1594, 'lat': -26.6481}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 66.15, 'feels_like': 66.45, 'temp_min': 66.15, 'temp_max': 66.15, 'pressure': 1013, 'humidity': 85, 'sea_level': 1013, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 2.68, 'deg': 217, 'gust': 3.67}, 'clouds': {'all': 87}, 'dt': 1674022209, 'sys': {'country': 'NA', 'sunrise': 1674015712, 'sunset': 1674064619}, 'timezone': 7200, 'id': 3355672, 'name': 'Lüderitz', 'cod': 200}",overcast clouds
42,42,Tasiilaq,65.6145,-37.6368,8.76,68,59,7.74,"{'coord': {'lon': -37.6368, 'lat': 65.6145}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 8.76, 'feels_like': -3.21, 'temp_min': 8.76, 'temp_max': 8.76, 'pressure': 1017, 'humidity': 68, 'sea_level': 1017, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 7.74, 'deg': 345, 'gust': 7.43}, 'clouds': {'all': 59}, 'dt': 1674022210, 'sys': {'type': 1, 'id': 81, 'country': 'GL', 'sunrise': 1674043783, 'sunset': 1674061896}, 'timezone': -10800, 'id': 3424607, 'name': 'Tasiilaq', 'cod': 200}",broken clouds
43,43,Shelburne,44.0787,-80.2041,35.11,98,100,14.7,"{'coord': {'lon': -80.2041, 'lat': 44.0787}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 33.91, 'feels_like': 24.13, 'temp_min': 32.9, 'temp_max': 35.11, 'pressure': 1001, 'humidity': 98, 'sea_level': 1001, 'grnd_level': 942}, 'visibility': 27, 'wind': {'speed': 14.7, 'deg': 255, 'gust': 28.59}, 'clouds': {'all': 100}, 'dt': 1674022210, 'sys': {'type': 2, 'id': 18684, 'country': 'CA', 'sunrise': 1674046252, 'sunset': 1674079864}, 'timezone': -18000, 'id': 6145890, 'name': 'Shelburne', 'cod': 200}",overcast clouds
44,44,Cape Town,-33.9258,18.4232,76.08,61,99,10.0,"{'coord': {'lon': 18.4232, 'lat': -33.9258}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 71.55, 'feels_like': 71.28, 'temp_min': 64.11, 'temp_max': 76.08, 'pressure': 1009, 'humidity': 61}, 'visibility': 10000, 'wind': {'speed': 10, 'deg': 334, 'gust': 20}, 'clouds': {'all': 99}, 'dt': 1674022148, 'sys': {'type': 2, 'id': 2073005, 'country': 'ZA', 'sunrise': 1674013999, 'sunset': 1674064765}, 'timezone': 7200, 'id': 3369157, 'name': 'Cape Town', 'cod': 200}",overcast clouds
45,45,Castro,-24.7911,-50.0119,63.37,98,100,3.29,"{'coord': {'lon': -50.0119, 'lat': -24.7911}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.37, 'feels_like': 64.02, 'temp_min': 63.37, 'temp_max': 63.37, 'pressure': 1017, 'humidity': 98, 'sea_level': 1017, 'grnd_level': 906}, 'visibility': 10000, 'wind': {'speed': 3.29, 'deg': 128, 'gust': 10}, 'clouds': {'all': 100}, 'dt': 1674022334, 'sys': {'country': 'BR', 'sunrise': 1674031576, 'sunset': 1674080045}, 'timezone': -10800, 'id': 3466704, 'name': 'Castro', 'cod': 200}",overcast clouds
46,46,Babaeski,41.4325,27.0931,57.76,71,100,24.14,"{'coord': {'lon': 27.0931, 'lat': 41.4325}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 57.76, 'feels_like': 56.57, 'temp_min': 57.76, 'temp_max': 57.76, 'pressure': 1009, 'humidity': 71, 'sea_level': 1009, 'grnd_level': 1002}, 'visibility': 10000, 'wind': {'speed': 24.14, 'deg': 203, 'gust': 44.09}, 'clouds': {'all': 100}, 'dt': 1674022334, 'sys': {'country': 'TR', 'sunrise': 1674020055, 'sunset': 1674054546}, 'timezone': 10800, 'id': 751371, 'name': 'Babaeski', 'cod': 200}",overcast clouds
47,47,Dikson,73.5069,80.5464,-11.52,71,100,10.76,"{'coord': {'lon': 80.5464, 'lat': 73.5069}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -11.52, 'feels_like': -24.12, 'temp_min': -11.52, 'temp_max': -11.52, 'pressure': 1032, 'humidity': 71, 'sea_level': 1032, 'grnd_level': 1026}, 'visibility': 10000, 'wind': {'speed': 10.76, 'deg': 149, 'gust': 24.58}, 'clouds': {'all': 100}, 'dt': 1674022334, 'sys': {'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'timezone': 25200, 'id': 1507390, 'name': 'Dikson', 'cod': 200}",overcast clouds
48,48,Iqaluit,63.7506,-68.5145,-6.07,69,100,2.3,"{'coord': {'lon': -68.5145, 'lat': 63.7506}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': -7.31, 'feels_like': -7.31, 'temp_min': -7.31, 'temp_max': -6.07, 'pressure': 1019, 'humidity': 69}, 'visibility': 10000, 'wind': {'speed': 2.3, 'deg': 310}, 'clouds': {'all': 100}, 'dt': 1674022335, 'sys': {'type': 2, 'id': 47658, 'country': 'CA', 'sunrise': 1674049820, 'sunset': 1674070684}, 'timezone': -18000, 'id': 5983720, 'name': 'Iqaluit', 'cod': 200}",light snow
49,49,Arlit,18.7369,7.3853,54.45,25,12,3.38,"{'coord': {'lon': 7.3853, 'lat': 18.7369}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 54.45, 'feels_like': 50.77, 'temp_min': 54.45, 'temp_max': 54.45, 'pressure': 1017, 'humidity': 25, 'sea_level': 1017, 'grnd_level': 967}, 'visibility': 10000, 'wind': {'speed': 3.38, 'deg': 87, 'gust': 4.56}, 'clouds': {'all': 12}, 'dt': 1674022336, 'sys': {'country': 'NE', 'sunrise': 1674021964, 'sunset': 1674062100}, 'timezone': 3600, 'id': 2447513, 'name': 'Arlit', 'cod': 200}",few clouds
50,50,Salvador,13.8333,-88.9167,65.05,98,56,1.28,"{'coord': {'lon': -88.9167, 'lat': 13.8333}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 65.05, 'feels_like': 65.86, 'temp_min': 61.2, 'temp_max': 65.05, 'pressure': 1013, 'humidity': 98, 'sea_level': 1013, 'grnd_level': 944}, 'visibility': 10000, 'wind': {'speed': 1.28, 'deg': 315, 'gust': 1.21}, 'clouds': {'all': 56}, 'dt': 1674022336, 'sys': {'type': 2, 'id': 2016335, 'country': 'SV', 'sunrise': 1674044601, 'sunset': 1674085698}, 'timezone': -21600, 'id': 3585968, 'name': 'El Salvador', 'cod': 200}",broken clouds
51,51,Buta,2.7858,24.73,75.67,47,85,2.37,"{'coord': {'lon': 24.73, 'lat': 2.7858}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.67, 'feels_like': 75.15, 'temp_min': 75.67, 'temp_max': 75.67, 'pressure': 1013, 'humidity': 47, 'sea_level': 1013, 'grnd_level': 967}, 'visibility': 10000, 'wind': {'speed': 2.37, 'deg': 169, 'gust': 6.04}, 'clouds': {'all': 85}, 'dt': 1674022167, 'sys': {'country': 'CD', 'sunrise': 1674016307, 'sunset': 1674059429}, 'timezone': 7200, 'id': 217570, 'name': 'Buta', 'cod': 200}",overcast clouds
52,52,Cap Malheureux,-19.9842,57.6142,82.47,72,98,14.0,"{'coord': {'lon': 57.6142, 'lat': -19.9842}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.47, 'feels_like': 87.84, 'temp_min': 82.47, 'temp_max': 82.47, 'pressure': 1014, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 14, 'deg': 121, 'gust': 25.99}, 'clouds': {'all': 98}, 'dt': 1674022337, 'sys': {'type': 2, 'id': 2002134, 'country': 'MU', 'sunrise': 1674006256, 'sunset': 1674053692}, 'timezone': 14400, 'id': 934649, 'name': 'Cap Malheureux', 'cod': 200}",overcast clouds
53,53,Bereda,43.2686,-7.5406,37.15,100,96,5.32,"{'coord': {'lon': -7.5406, 'lat': 43.2686}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 37.15, 'feels_like': 32.86, 'temp_min': 37.15, 'temp_max': 37.15, 'pressure': 1011, 'humidity': 100, 'sea_level': 1011, 'grnd_level': 961}, 'visibility': 10000, 'wind': {'speed': 5.32, 'deg': 328, 'gust': 21.7}, 'clouds': {'all': 96}, 'dt': 1674022337, 'sys': {'type': 2, 'id': 2013071, 'country': 'ES', 'sunrise': 1674028676, 'sunset': 1674062553}, 'timezone': 3600, 'id': 3105522, 'name': 'Bereda', 'cod': 200}",overcast clouds
54,54,Ataco,3.5915,-75.3818,70.75,88,91,3.04,"{'coord': {'lon': -75.3818, 'lat': 3.5915}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.75, 'feels_like': 71.67, 'temp_min': 70.75, 'temp_max': 70.75, 'pressure': 1012, 'humidity': 88, 'sea_level': 1012, 'grnd_level': 961}, 'visibility': 10000, 'wind': {'speed': 3.04, 'deg': 259, 'gust': 3.04}, 'clouds': {'all': 91}, 'dt': 1674022338, 'sys': {'country': 'CO', 'sunrise': 1674040411, 'sunset': 1674083390}, 'timezone': -18000, 'id': 3689450, 'name': 'Ataco', 'cod': 200}",overcast clouds
55,55,Yar-Sale,66.8333,70.8333,8.76,96,100,5.82,"{'coord': {'lon': 70.8333, 'lat': 66.8333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 8.76, 'feels_like': -1.23, 'temp_min': 8.76, 'temp_max': 8.76, 'pressure': 1021, 'humidity': 96, 'sea_level': 1021, 'grnd_level': 1021}, 'visibility': 4734, 'wind': {'speed': 5.82, 'deg': 182, 'gust': 8.66}, 'clouds': {'all': 100}, 'dt': 1674022338, 'sys': {'country': 'RU', 'sunrise': 1674018939, 'sunset': 1674034662}, 'timezone': 18000, 'id': 1486321, 'name': 'Yar-Sale', 'cod': 200}",overcast clouds
56,56,Sinop,41.7711,34.8709,32.43,65,95,13.29,"{'coord': {'lon': 34.8709, 'lat': 41.7711}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 32.43, 'feels_like': 22.78, 'temp_min': 32.43, 'temp_max': 32.43, 'pressure': 1018, 'humidity': 65, 'sea_level': 1018, 'grnd_level': 948}, 'visibility': 10000, 'wind': {'speed': 13.29, 'deg': 201, 'gust': 19.26}, 'clouds': {'all': 95}, 'dt': 1674022339, 'sys': {'type': 1, 'id': 7004, 'country': 'TR', 'sunrise': 1674018246, 'sunset': 1674052622}, 'timezone': 10800, 'id': 739598, 'name': 'Sinop Province', 'cod': 200}",overcast clouds
57,57,Sovetskiy,61.3614,63.5842,8.6,93,80,5.68,"{'coord': {'lon': 63.5842, 'lat': 61.3614}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 8.6, 'feels_like': -1.26, 'temp_min': 8.6, 'temp_max': 8.6, 'pressure': 1029, 'humidity': 93, 'sea_level': 1029, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 5.68, 'deg': 237, 'gust': 21.07}, 'clouds': {'all': 80}, 'dt': 1674022339, 'sys': {'country': 'RU', 'sunrise': 1674016805, 'sunset': 1674040277}, 'timezone': 18000, 'id': 1491230, 'name': 'Sovetskiy', 'cod': 200}",broken clouds
58,58,Olafsvik,64.8945,-23.7142,23.27,72,84,11.36,"{'coord': {'lon': -23.7142, 'lat': 64.8945}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 23.27, 'feels_like': 12.13, 'temp_min': 23.27, 'temp_max': 23.27, 'pressure': 1011, 'humidity': 72, 'sea_level': 1011, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 11.36, 'deg': 67, 'gust': 10.6}, 'clouds': {'all': 84}, 'dt': 1674022339, 'sys': {'country': 'IS', 'sunrise': 1674039881, 'sunset': 1674059114}, 'timezone': 0, 'id': 3414079, 'name': 'Olafsvik', 'cod': 200}",broken clouds
59,59,Raudeberg,61.9875,5.1352,33.96,71,100,4.68,"{'coord': {'lon': 5.1352, 'lat': 61.9875}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 33.87, 'feels_like': 29.57, 'temp_min': 32.67, 'temp_max': 33.96, 'pressure': 982, 'humidity': 71}, 'visibility': 10000, 'wind': {'speed': 4.68, 'deg': 92, 'gust': 5.21}, 'clouds': {'all': 100}, 'dt': 1674022340, 'sys': {'type': 2, 'id': 2003008, 'country': 'NO', 'sunrise': 1674031138, 'sunset': 1674054005}, 'timezone': 3600, 'id': 3146487, 'name': 'Raudeberg', 'cod': 200}",overcast clouds
60,60,Xacmaz,41.4635,48.806,38.91,74,25,3.76,"{'coord': {'lon': 48.806, 'lat': 41.4635}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 38.91, 'feels_like': 36.3, 'temp_min': 38.91, 'temp_max': 38.91, 'pressure': 1027, 'humidity': 74, 'sea_level': 1027, 'grnd_level': 1021}, 'visibility': 10000, 'wind': {'speed': 3.76, 'deg': 270, 'gust': 4.16}, 'clouds': {'all': 25}, 'dt': 1674022340, 'sys': {'country': 'AZ', 'sunrise': 1674014851, 'sunset': 1674049326}, 'timezone': 14400, 'id': 584717, 'name': 'Xaçmaz', 'cod': 200}",scattered clouds
61,61,Bambous Virieux,-20.3428,57.7575,82.22,78,75,17.27,"{'coord': {'lon': 57.7575, 'lat': -20.3428}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 80.85, 'feels_like': 85.73, 'temp_min': 80.85, 'temp_max': 82.22, 'pressure': 1015, 'humidity': 78}, 'visibility': 8000, 'wind': {'speed': 17.27, 'deg': 110}, 'rain': {'1h': 0.26}, 'clouds': {'all': 75}, 'dt': 1674022341, 'sys': {'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1674006184, 'sunset': 1674053695}, 'timezone': 14400, 'id': 1106677, 'name': 'Bambous Virieux', 'cod': 200}",light rain
62,62,Cochrane,51.1834,-114.4687,19.31,90,6,5.86,"{'coord': {'lon': -114.4687, 'lat': 51.1834}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 16.79, 'feels_like': 8.26, 'temp_min': 14.2, 'temp_max': 19.31, 'pressure': 1013, 'humidity': 90, 'sea_level': 1013, 'grnd_level': 875}, 'visibility': 10000, 'wind': {'speed': 5.86, 'deg': 252, 'gust': 5.95}, 'clouds': {'all': 6}, 'dt': 1674022205, 'sys': {'type': 2, 'id': 2010897, 'country': 'CA', 'sunrise': 1673969619, 'sunset': 1674000108}, 'timezone': -25200, 'id': 5924618, 'name': 'Cochrane', 'cod': 200}",clear sky
63,63,Beloha,-25.1667,45.05,83.86,53,1,9.06,"{'coord': {'lon': 45.05, 'lat': -25.1667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 83.86, 'feels_like': 85.59, 'temp_min': 83.86, 'temp_max': 83.86, 'pressure': 1016, 'humidity': 53, 'sea_level': 1016, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 9.06, 'deg': 86, 'gust': 11.1}, 'clouds': {'all': 1}, 'dt': 1674022341, 'sys': {'country': 'MG', 'sunrise': 1674008706, 'sunset': 1674057274}, 'timezone': 10800, 'id': 1067565, 'name': 'Beloha', 'cod': 200}",clear sky
64,64,Loveland,40.3978,-105.075,30.58,91,100,10.36,"{'coord': {'lon': -105.075, 'lat': 40.3978}, 'weather': [{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 26.98, 'feels_like': 17.31, 'temp_min': 24.46, 'temp_max': 30.58, 'pressure': 1009, 'humidity': 91}, 'visibility': 4023, 'wind': {'speed': 10.36, 'deg': 100}, 'snow': {'1h': 0.69}, 'clouds': {'all': 100}, 'dt': 1674022341, 'sys': {'type': 2, 'id': 2041409, 'country': 'US', 'sunrise': 1673965227, 'sunset': 1673999990}, 'timezone': -25200, 'id': 5579368, 'name': 'Loveland', 'cod': 200}",snow
65,65,Faro,37.0194,-7.9322,49.78,81,20,10.36,"{'coord': {'lon': -7.9322, 'lat': 37.0194}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 49.77, 'feels_like': 45.63, 'temp_min': 48.96, 'temp_max': 49.78, 'pressure': 1016, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 310}, 'clouds': {'all': 20}, 'dt': 1674022342, 'sys': {'type': 1, 'id': 6892, 'country': 'PT', 'sunrise': 1674027783, 'sunset': 1674063635}, 'timezone': 0, 'id': 2268339, 'name': 'Faro', 'cod': 200}",few clouds
66,66,Nanortalik,60.1432,-45.2371,24.53,86,100,5.75,"{'coord': {'lon': -45.2371, 'lat': 60.1432}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 24.53, 'feels_like': 17.56, 'temp_min': 24.53, 'temp_max': 24.53, 'pressure': 1008, 'humidity': 86, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 62, 'gust': 6.26}, 'clouds': {'all': 100}, 'dt': 1674022342, 'sys': {'country': 'GL', 'sunrise': 1674042311, 'sunset': 1674067017}, 'timezone': -10800, 'id': 3421765, 'name': 'Nanortalik', 'cod': 200}",overcast clouds
67,67,Chissamba,-12.1667,17.3333,62.2,97,100,2.37,"{'coord': {'lon': 17.3333, 'lat': -12.1667}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 62.2, 'feels_like': 62.69, 'temp_min': 62.2, 'temp_max': 62.2, 'pressure': 1015, 'humidity': 97, 'sea_level': 1015, 'grnd_level': 863}, 'visibility': 10000, 'wind': {'speed': 2.37, 'deg': 278, 'gust': 7.81}, 'rain': {'1h': 0.75}, 'clouds': {'all': 100}, 'dt': 1674022343, 'sys': {'country': 'AO', 'sunrise': 1674016709, 'sunset': 1674062579}, 'timezone': 3600, 'id': 3349580, 'name': 'Chissamba', 'cod': 200}",light rain
68,68,Awjilah,29.1081,21.2869,53.13,50,0,10.74,"{'coord': {'lon': 21.2869, 'lat': 29.1081}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 53.13, 'feels_like': 50.5, 'temp_min': 53.13, 'temp_max': 53.13, 'pressure': 1021, 'humidity': 50, 'sea_level': 1021, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 10.74, 'deg': 187, 'gust': 17.4}, 'clouds': {'all': 0}, 'dt': 1674022343, 'sys': {'country': 'LY', 'sunrise': 1674019747, 'sunset': 1674057642}, 'timezone': 7200, 'id': 88533, 'name': 'Awjilah', 'cod': 200}",clear sky
69,69,Faya,18.3851,42.4509,55.92,70,59,5.23,"{'coord': {'lon': 42.4509, 'lat': 18.3851}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 55.92, 'feels_like': 54.5, 'temp_min': 55.92, 'temp_max': 55.92, 'pressure': 1021, 'humidity': 70, 'sea_level': 1021, 'grnd_level': 790}, 'visibility': 10000, 'wind': {'speed': 5.23, 'deg': 71, 'gust': 6.82}, 'clouds': {'all': 59}, 'dt': 1674022344, 'sys': {'type': 1, 'id': 7396, 'country': 'SA', 'sunrise': 1674013513, 'sunset': 1674053715}, 'timezone': 10800, 'id': 110690, 'name': 'Faya', 'cod': 200}",broken clouds
70,70,Stephenville,32.2207,-98.2023,63.91,92,40,9.22,"{'coord': {'lon': -98.2023, 'lat': 32.2207}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 61.18, 'feels_like': 61.32, 'temp_min': 58.75, 'temp_max': 63.91, 'pressure': 1006, 'humidity': 92}, 'visibility': 8047, 'wind': {'speed': 9.22, 'deg': 170}, 'clouds': {'all': 40}, 'dt': 1674022344, 'sys': {'type': 1, 'id': 5806, 'country': 'US', 'sunrise': 1674048800, 'sunset': 1674085957}, 'timezone': -21600, 'id': 4734350, 'name': 'Stephenville', 'cod': 200}",scattered clouds
71,71,Camabatela,-8.1881,15.375,62.87,96,100,1.03,"{'coord': {'lon': 15.375, 'lat': -8.1881}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 62.87, 'feels_like': 63.37, 'temp_min': 62.87, 'temp_max': 62.87, 'pressure': 1014, 'humidity': 96, 'sea_level': 1014, 'grnd_level': 879}, 'visibility': 10000, 'wind': {'speed': 1.03, 'deg': 177, 'gust': 1.68}, 'clouds': {'all': 100}, 'dt': 1674022344, 'sys': {'country': 'AO', 'sunrise': 1674017554, 'sunset': 1674062674}, 'timezone': 3600, 'id': 2242885, 'name': 'Camabatela', 'cod': 200}",overcast clouds
